Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
2282,5;-0,317;0,693;-1,283;0,138;0,062;0;;;;;;;
2283,125;-0,35;0,689;0,114;0,138;0,065;0;;;;;;;
2283,75;-0,292;0,683;-1,219;0,136;0,059;0;;;;;;;
2284,375;-0,351;0,692;0,757;0,138;0,063;0;;;;;;;
2285;-0,291;0,679;-1,408;0,136;0,06;0;;;;;;;
2285,625;-0,319;0,69;0,608;0,138;0,062;0;;;;;;;
2286,25;-0,31;0,685;-1,999;0,137;0,062;0;;;;;;;
2286,875;-0,292;0,682;-0,747;0,136;0,061;0;;;;;;;
2287,5;-0,341;0,694;-0,508;0,138;0,064;0;;;;;;;
2288,125;-0,293;0,683;0,997;0,136;0,061;0;;;;;;;
2288,75;-0,344;0,698;1,064;0,139;0,065;0;;;;;;;
2289,375;-0,299;0,695;-3,125;0,139;0,061;0;;;;;;;
2290;-0,325;0,696;3,11;0,139;0,062;0;;;;;;;
2290,625;-0,334;0,697;-2,102;0,139;0,064;0;;;;;;;
2291,25;-0,288;0,693;-0,348;0,138;0,06;0;;;;;;;
2291,875;-0,34;0,703;-2,106;0,14;0,064;0;;;;;;;
2292,5;-0,282;0,685;0,549;0,137;0,061;0;;;;;;;
2293,125;-0,334;0,696;0,583;0,139;0,063;0;;;;;;;
2293,75;-0,299;0,691;-3,099;0,138;0,061;0;;;;;;;
2294,375;-0,304;0,686;1,252;0,137;0,061;0;;;;;;;
2295;-0,334;0,685;-0,139;0,137;0,062;0;;;;;;;
2295,625;-0,292;0,688;0,594;0,137;0,06;0;;;;;;;
2296,25;-0,329;0,698;-0,973;0,139;0,062;0;;;;;;;
2296,875;-0,289;0,69;-0,843;0,138;0,059;0;;;;;;;
2297,5;-0,334;0,703;-0,907;0,14;0,062;0;;;;;;;
2298,125;-0,302;0,694;-1,119;0,139;0,061;0;;;;;;;
2298,75;-0,292;0,702;0,367;0,14;0,061;0;;;;;;;
2299,375;-0,329;0,704;0,299;0,141;0,064;0;;;;;;;
2300;-0,274;0,692;-0,964;0,138;0,06;0;;;;;;;
2300,625;-0,333;0,696;0,622;0,139;0,064;0;;;;;;;
2301,25;-0,291;0,687;-2,006;0,137;0,061;0;;;;;;;
2301,875;-0,322;0,691;0,463;0,138;0,062;0;;;;;;;
2302,5;-0,306;0,678;1,594;0,135;0,063;0;;;;;;;
2303,125;-0,293;0,68;-2,499;0,136;0,06;0;;;;;;;
2303,75;-0,326;0,687;1,397;0,137;0,064;0;;;;;;;
2304,375;-0,277;0,675;-0,008;0,135;0,06;0;;;;;;;
2305;-0,33;0,689;2,234;0,138;0,064;0;;;;;;;
2305,625;-0,28;0,69;-0,686;0,138;0,062;0;;;;;;;
2306,25;-0,309;0,697;0,863;0,139;0,064;0;;;;;;;
2306,875;-0,306;0,696;-3,274;0,139;0,062;0;;;;;;;
2307,5;-0,272;0,697;2,048;0,139;0,06;0;;;;;;;
2308,125;-0,316;0,701;-2,392;0,14;0,063;0;;;;;;;
2308,75;-0,27;0,694;-1,828;0,139;0,06;0;;;;;;;
2309,375;-0,318;0,7;0,887;0,14;0,063;0;;;;;;;
2310;-0,281;0,676;1,388;0,135;0,062;0;;;;;;;
2310,625;-0,3;0,687;0,779;0,137;0,062;0;;;;;;;
2311,25;-0,293;0,686;-0,873;0,137;0,063;0;;;;;;;
2311,875;-0,27;0,678;1,337;0,135;0,06;0;;;;;;;
2312,5;-0,314;0,695;-0,411;0,139;0,063;0;;;;;;;
2313,125;-0,272;0,69;0,276;0,138;0,06;0;;;;;;;
2313,75;-0,317;0,694;0,45;0,139;0,062;0;;;;;;;
2314,375;-0,274;0,694;-0,143;0,138;0,061;0;;;;;;;
2315;-0,281;0,701;0,352;0,14;0,061;0;;;;;;;
2315,625;-0,296;0,701;-2,131;0,14;0,063;0;;;;;;;
2316,25;-0,253;0,695;-1,011;0,139;0,059;0;;;;;;;
2316,875;-0,312;0,7;2,766;0,14;0,064;0;;;;;;;
2317,5;-0,259;0,684;1,123;0,137;0,062;0;;;;;;;
2318,125;-0,325;0,694;-6,539;0,139;0,06;0;;;;;;;
2318,75;-0,266;0,701;-0,572;0,14;0,059;0;;;;;;;
2319,375;-0,259;0,707;-0,862;0,141;0,056;0;;;;;;;
2320;-0,287;0,715;-0,892;0,143;0,059;0;;;;;;;
2320,625;-0,239;0,699;-0,369;0,139;0,057;0;;;;;;;
2321,25;-0,299;0,712;-0,129;0,142;0,061;0;;;;;;;
2321,875;-0,253;0,706;-1,13;0,141;0,057;0;;;;;;;
2322,5;-0,296;0,728;-4,316;0,145;0,057;0;;;;;;;
2323,125;-0,275;0,727;-1,6;0,145;0,055;0;;;;;;;
2323,75;-0,255;0,734;-0,807;0,147;0,055;0;;;;;;;
2324,375;-0,291;0,721;6,346;0,144;0,059;0;;;;;;;
2325;-0,242;0,709;2,405;0,142;0,056;0;;;;;;;
2325,625;-0,293;0,726;-0,776;0,145;0,059;0;;;;;;;
2326,25;-0,258;0,708;-2,484;0,141;0,055;0;;;;;;;
2326,875;-0,282;0,713;-2,948;0,142;0,057;0;;;;;;;
2327,5;-0,269;0,712;-0,132;0,142;0,056;0;;;;;;;
2328,125;-0,242;0,714;-2,306;0,142;0,055;0;;;;;;;
2328,75;-0,289;0,723;-0,025;0,144;0,057;0;;;;;;;
2329,375;-0,224;0,711;1,925;0,142;0,054;0;;;;;;;
2330;-0,288;0,724;1,077;0,144;0,058;0;;;;;;;
2330,625;-0,227;0,714;-0,997;0,143;0,055;0;;;;;;;
2331,25;-0,263;0,731;-1,484;0,146;0,056;0;;;;;;;
2331,875;-0,255;0,721;1,105;0,144;0,057;0;;;;;;;
2332,5;-0,232;0,728;-0,055;0,145;0,056;0;;;;;;;
2333,125;-0,275;0,725;-0,548;0,145;0,058;0;;;;;;;
2333,75;-0,228;0,715;-0,194;0,143;0,056;0;;;;;;;
2334,375;-0,274;0,722;0,166;0,144;0,058;0;;;;;;;
2335;-0,238;0,707;-0,496;0,141;0,055;0;;;;;;;
2335,625;-0,253;0,715;0,967;0,143;0,056;0;;;;;;;
2336,25;-0,258;0,71;0,69;0,142;0,058;0;;;;;;;
2336,875;-0,219;0,713;-0,043;0,142;0,055;0;;;;;;;
2337,5;-0,276;0,721;-1,92;0,144;0,058;0;;;;;;;
2338,125;-0,235;0,713;-0,732;0,142;0,055;0;;;;;;;
2338,75;-0,28;0,726;1,775;0,145;0,059;0;;;;;;;
2339,375;-0,239;0,718;0,094;0,143;0,058;0;;;;;;;
2340;-0,247;0,725;-0,48;0,145;0,056;0;;;;;;;
2340,625;-0,269;0,727;0,801;0,145;0,059;0;;;;;;;
2341,25;-0,22;0,715;1,572;0,143;0,056;0;;;;;;;
2341,875;-0,273;0,71;0,378;0,142;0,059;0;;;;;;;
2342,5;-0,224;0,713;-2,127;0,142;0,055;0;;;;;;;
2343,125;-0,272;0,721;-0,289;0,144;0,058;0;;;;;;;
2343,75;-0,248;0,71;-0,567;0,142;0,057;0;;;;;;;
2344,375;-0,246;0,712;-1,535;0,142;0,056;0;;;;;;;
2345;-0,263;0,709;1,875;0,142;0,059;0;;;;;;;
2345,625;-0,22;0,706;-1,119;0,141;0,055;0;;;;;;;
2346,25;-0,273;0,729;-3,261;0,146;0,057;0;;;;;;;
2346,875;-0,223;0,715;-1,439;0,143;0,055;0;;;;;;;
2347,5;-0,27;0,733;0,867;0,146;0,058;0;;;;;;;
2348,125;-0,241;0,725;-0,53;0,145;0,056;0;;;;;;;
2348,75;-0,225;0,725;-1,26;0,145;0,055;0;;;;;;;
2349,375;-0,262;0,729;0,655;0,146;0,058;0;;;;;;;
2350;-0,219;0,717;0,853;0,143;0,054;0;;;;;;;
2350,625;-0,258;0,728;0,074;0,145;0,058;0;;;;;;;
2351,25;-0,202;0,71;0,959;0,142;0,056;0;;;;;;;
2351,875;-0,253;0,714;1,117;0,143;0,058;0;;;;;;;
2352,5;-0,244;0,708;0,654;0,141;0,058;0;;;;;;;
2353,125;-0,214;0,712;-0,819;0,142;0,056;0;;;;;;;
2353,75;-0,257;0,719;-0,654;0,143;0,058;0;;;;;;;
2354,375;-0,201;0,709;-1,614;0,142;0,054;0;;;;;;;
2355;-0,251;0,733;-1,128;0,146;0,058;0;;;;;;;
2355,625;-0,21;0,72;1,684;0,144;0,055;0;;;;;;;
2356,25;-0,232;0,73;-0,265;0,146;0,057;0;;;;;;;
2356,875;-0,227;0,723;0,164;0,144;0,058;0;;;;;;;
2357,5;-0,199;0,727;-3,606;0,145;0,055;0;;;;;;;
2358,125;-0,257;0,726;-0,76;0,145;0,057;0;;;;;;;
2358,75;-0,197;0,716;0,287;0,143;0,055;0;;;;;;;
2359,375;-0,253;0,725;0,588;0,145;0,057;0;;;;;;;
2360;-0,204;0,713;-2,066;0,142;0,055;0;;;;;;;
2360,625;-0,228;0,721;1,677;0,144;0,055;0;;;;;;;
2361,25;-0,221;0,714;0,761;0,143;0,058;0;;;;;;;
2361,875;-0,193;0,714;-1,981;0,142;0,054;0;;;;;;;
2362,5;-0,25;0,727;0,048;0,145;0,058;0;;;;;;;
2363,125;-0,194;0,718;-0,93;0,143;0,054;0;;;;;;;
2363,75;-0,247;0,726;0,494;0,145;0,057;0;;;;;;;
2364,375;-0,22;0,724;-0,988;0,145;0,055;0;;;;;;;
2365;-0,216;0,726;0,744;0,145;0,056;0;;;;;;;
2365,625;-0,235;0,73;-0,573;0,146;0,058;0;;;;;;;
2366,25;-0,193;0,723;-2,245;0,144;0,054;0;;;;;;;
2366,875;-0,247;0,728;3,371;0,145;0,058;0;;;;;;;
2367,5;-0,194;0,711;0,126;0,142;0,055;0;;;;;;;
2368,125;-0,241;0,723;-1,066;0,144;0,056;0;;;;;;;
2368,75;-0,214;0,712;1,682;0,142;0,056;0;;;;;;;
2369,375;-0,209;0,709;-1,077;0,141;0,056;0;;;;;;;
2370;-0,241;0,718;0,134;0,143;0,058;0;;;;;;;
2370,625;-0,189;0,706;0,915;0,141;0,055;0;;;;;;;
2371,25;-0,243;0,726;-0,142;0,145;0,058;0;;;;;;;
2371,875;-0,182;0,721;-0,314;0,144;0,055;0;;;;;;;
2372,5;-0,224;0,73;0,486;0,146;0,057;0;;;;;;;
2373,125;-0,213;0,726;0,139;0,145;0,057;0;;;;;;;
2373,75;-0,19;0,724;-0,596;0,144;0,055;0;;;;;;;
2374,375;-0,227;0,723;0,089;0,144;0,057;0;;;;;;;
2375;-0,187;0,716;1,259;0,143;0,054;0;;;;;;;
2375,625;-0,232;0,723;0,601;0,144;0,059;0;;;;;;;
2376,25;-0,182;0,707;-0,069;0,141;0,055;0;;;;;;;
2376,875;-0,216;0,722;-1,501;0,144;0,058;0;;;;;;;
2377,5;-0,207;0,71;1,411;0,142;0,056;0;;;;;;;
2378,125;-0,186;0,713;-1,186;0,142;0,056;0;;;;;;;
2378,75;-0,221;0,723;-1,022;0,144;0,057;0;;;;;;;
2379,375;-0,176;0,714;0,672;0,143;0,054;0;;;;;;;
2380;-0,221;0,73;0,709;0,146;0,057;0;;;;;;;
2380,625;-0,178;0,728;0,123;0,145;0,054;0;;;;;;;
2381,25;-0,199;0,724;2,173;0,145;0,056;0;;;;;;;
2381,875;-0,21;0,727;-0,769;0,145;0,057;0;;;;;;;
2382,5;-0,168;0,718;0,465;0,143;0,054;0;;;;;;;
2383,125;-0,223;0,729;0,124;0,146;0,057;0;;;;;;;
2383,75;-0,164;0,711;2,132;0,142;0,055;0;;;;;;;
2384,375;-0,22;0,724;2,182;0,145;0,058;0;;;;;;;
2385;-0,186;0,717;-2,738;0,143;0,056;0;;;;;;;
2385,625;-0,191;0,716;-0,088;0,143;0,056;0;;;;;;;
2386,25;-0,205;0,715;-0,811;0,143;0,057;0;;;;;;;
2386,875;-0,163;0,714;0,574;0,143;0,054;0;;;;;;;
2387,5;-0,22;0,728;-1,852;0,145;0,058;0;;;;;;;
2388,125;-0,171;0,717;1,416;0,143;0,058;0;;;;;;;
2388,75;-0,219;0,718;1,501;0,143;0,059;0;;;;;;;
2389,375;-0,198;0,703;7,404;0,14;0,061;0;;;;;;;
2390;-0,21;0,684;6,92;0,137;0,065;0;;;;;;;
2390,625;-0,232;0,67;-4,069;0,134;0,066;0;;;;;;;
2391,25;-0,191;0,686;0,74;0,137;0,063;0;;;;;;;
2391,875;-0,232;0,679;1,381;0,135;0,068;0;;;;;;;
2392,5;-0,186;0,667;-3,194;0,133;0,063;0;;;;;;;
2393,125;-0,224;0,677;-1,697;0,135;0,065;0;;;;;;;
2393,75;-0,205;0,663;2,294;0,132;0,065;0;;;;;;;
2394,375;-0,189;0,665;-1,292;0,133;0,064;0;;;;;;;
2395;-0,224;0,674;-1,52;0,135;0,066;0;;;;;;;
2395,625;-0,17;0,664;1,324;0,133;0,064;0;;;;;;;
2396,25;-0,228;0,672;3,252;0,134;0,068;0;;;;;;;
2396,875;-0,174;0,67;-3,285;0,134;0,064;0;;;;;;;
2397,5;-0,208;0,681;-0,57;0,136;0,066;0;;;;;;;
2398,125;-0,199;0,678;1,149;0,135;0,066;0;;;;;;;
2398,75;-0,182;0,679;-1,534;0,135;0,064;0;;;;;;;
2399,375;-0,214;0,682;-0,29;0,136;0,066;0;;;;;;;
2400;-0,167;0,67;1,821;0,134;0,064;0;;;;;;;
2400,625;-0,22;0,679;0,236;0,136;0,067;0;;;;;;;
2401,25;-0,174;0,664;-0,934;0,133;0,064;0;;;;;;;
2401,875;-0,199;0,673;-1,042;0,134;0,065;0;;;;;;;
2402,5;-0,193;0,662;2,823;0,132;0,066;0;;;;;;;
2403,125;-0,164;0,667;-0,169;0,133;0,064;0;;;;;;;
2403,75;-0,209;0,675;0,124;0,135;0,067;0;;;;;;;
2404,375;-0,167;0,657;0,224;0,131;0,064;0;;;;;;;
2405;-0,216;0,68;0,423;0,136;0,066;0;;;;;;;
2405,625;-0,173;0,669;0,058;0,134;0,064;0;;;;;;;
2406,25;-0,185;0,684;-0,703;0,137;0,066;0;;;;;;;
2406,875;-0,191;0,676;-0,848;0,135;0,067;0;;;;;;;
2407,5;-0,156;0,683;-2,009;0,136;0,064;0;;;;;;;
2408,125;-0,21;0,681;-0,177;0,136;0,067;0;;;;;;;
2408,75;-0,16;0,672;-0,187;0,134;0,063;0;;;;;;;
2409,375;-0,21;0,676;2,201;0,135;0,067;0;;;;;;;
2410;-0,175;0,664;-1,288;0,133;0,064;0;;;;;;;
2410,625;-0,183;0,667;-1,605;0,133;0,064;0;;;;;;;
2411,25;-0,199;0,669;1,903;0,134;0,068;0;;;;;;;
2411,875;-0,156;0,666;-1,038;0,133;0,065;0;;;;;;;
2412,5;-0,21;0,675;-0,775;0,135;0,067;0;;;;;;;
2413,125;-0,156;0,672;-2,066;0,134;0,064;0;;;;;;;
2413,75;-0,207;0,681;-0,1;0,136;0,066;0;;;;;;;
2414,375;-0,173;0,679;1,765;0,136;0,066;0;;;;;;;
2415;-0,176;0,679;0,492;0,136;0,066;0;;;;;;;
2415,625;-0,205;0,676;0,862;0,135;0,067;0;;;;;;;
2416,25;-0,151;0,669;-0,157;0,133;0,064;0;;;;;;;
2416,875;-0,209;0,678;0,538;0,135;0,067;0;;;;;;;
2417,5;-0,148;0,668;-2,611;0,133;0,065;0;;;;;;;
2418,125;-0,194;0,668;1,83;0,133;0,067;0;;;;;;;
2418,75;-0,138;5,007;-1,07;0,134;0,066;0;;;;;;;
2419,375;-0,115;7,921;-1,302;0,139;0,064;0;;;;;;;
2420;-0,134;12,304;-1,724;0,149;0,066;0;;;;;;;
2420,625;-0,086;15,215;1,755;0,153;0,064;0;;;;;;;
2421,25;-0,122;19,629;0,934;0,169;0,066;0;;;;;;;
2421,875;-0,046;22,562;-1,531;0,178;0,063;0;;;;;;;
2422,5;-0,044;26,995;-1,013;0,197;0,063;0;;;;;;;
2423,125;-0,017;29,954;-0,329;0,211;0,064;0;;;;;;;
2423,75;0,028;34,381;6,258;0,23;0,067;0;;;;;;;
2424,375;0,03;37,329;15,422;0,241;0,08;0;;;;;;;
2425;0,086;41,705;28,144;0,25;0,093;0;;;;;;;
2425,625;0,055;44,64;30,42;0,259;0,115;0;;;;;;;
2426,25;0,114;49,011;33,372;0,266;0,133;0;;;;;;;
2426,875;0,1;51,926;42,116;0,271;0,159;0;;;;;;;
2427,5;0,114;56,292;41,664;0,277;0,186;0;;;;;;;
2428,125;0,165;59,26;14,901;0,293;0,194;0;;;;;;;
2428,75;0,191;63,779;12,071;0,33;0,205;0;;;;;;;
2429,375;0,383;66,796;11,5;0,355;0,208;0;;;;;;;
2430;0,478;71,337;17,748;0,397;0,221;0;;;;;;;
2430,625;0,652;74,323;30,75;0,416;0,237;0;;;;;;;
2431,25;0,708;78,793;47,368;0,443;0,267;0;;;;;;;
2431,875;0,699;81,725;66,136;0,451;0,309;0;;;;;;;
2432,5;0,704;86,066;80,515;0,453;0,355;0;;;;;;;
2433,125;0,604;88,959;90,835;0,453;0,415;0;;;;;;;
2433,75;0,599;93,25;94,782;0,445;0,471;0;;;;;;;
2434,375;0,505;96,123;100,202;0,441;0,536;0;;;;;;;
2435;0,511;100,414;103,74;0,433;0,599;0;;;;;;;
2435,625;0,477;103,293;101,508;0,431;0,663;0;;;;;;;
2436,25;0,454;107,622;103,004;0,43;0,73;0;;;;;;;
2436,875;0,512;110,505;106,109;0,428;0,792;0;;;;;;;
2437,5;0,488;114,865;105,793;0,433;0,861;0;;;;;;;
2438,125;0,554;117,759;105,995;0,434;0,926;0;;;;;;;
2438,75;0,563;122,124;111,428;0,44;0,997;0;;;;;;;
2439,375;0,587;125,024;114,233;0,442;1,068;0;;;;;;;
2440;0,607;129,375;117,618;0,446;1,14;0;;;;;;;
2440,625;0,611;132,282;122,446;0,449;1,218;0;;;;;;;
2441,25;0,655;136,618;126,5;0,449;1,294;0;;;;;;;
2441,875;0,646;139,527;129,25;0,453;1,377;0;;;;;;;
2442,5;0,693;143,866;131,402;0,454;1,457;0;;;;;;;
2443,125;0,703;146,778;132,158;0,459;1,541;0;;;;;;;
2443,75;0,731;151,148;134,622;0,466;1,625;0;;;;;;;
2444,375;0,765;154,067;134,542;0,472;1,707;0;;;;;;;
2445;0,803;158,479;133,049;0,487;1,793;0;;;;;;;
2445,625;0,851;161,399;136,094;0,493;1,874;0;;;;;;;
2446,25;0,914;165,834;133,789;0,513;1,961;0;;;;;;;
2446,875;0,971;168,788;132,074;0,526;2,042;0;;;;;;;
2447,5;1,005;173,231;137,111;0,548;2,128;0;;;;;;;
2448,125;1,059;176,195;138,029;0,563;2,215;0;;;;;;;
2448,75;1,078;180,656;135,322;0,588;2,297;0;;;;;;;
2449,375;1,149;183,646;137,121;0,608;2,385;0;;;;;;;
2450;1,211;188,123;137,715;0,636;2,469;0;;;;;;;
2450,625;1,316;191,13;140,148;0,66;2,557;0;;;;;;;
2451,25;1,391;195,618;141,108;0,691;2,644;0;;;;;;;
2451,875;1,452;198,618;149,288;0,713;2,738;0;;;;;;;
2452,5;1,537;203,1;153,694;0,742;2,835;0;;;;;;;
2453,125;1,546;206,088;155,81;0,762;2,932;0;;;;;;;
2453,75;1,624;210,552;167,811;0,788;3,039;0;;;;;;;
2454,375;1,64;213,511;174,345;0,802;3,147;0;;;;;;;
2455;1,729;217,947;182,493;0,822;3,26;0;;;;;;;
2455,625;1,723;220,894;189,068;0,833;3,378;0;;;;;;;
2456,25;1,745;225,309;193,511;0,849;3,499;0;;;;;;;
2456,875;1,76;228,241;198,454;0,858;3,623;0;;;;;;;
2457,5;1,738;232,651;201,173;0,873;3,748;0;;;;;;;
2458,125;1,779;235,593;202,824;0,883;3,874;0;;;;;;;
2458,75;1,742;240,023;202,759;0,902;4;0;;;;;;;
2459,375;1,844;242,988;199,931;0,917;4,125;0;;;;;;;
2460;1,876;247,444;202,323;0,942;4,252;0;;;;;;;
2460,625;1,934;250,414;207,26;0,958;4,383;0;;;;;;;
2461,25;2,029;254,869;209,563;0,982;4,512;0;;;;;;;
2461,875;2,054;257,832;219,87;0,997;4,651;0;;;;;;;
2462,5;2,161;262,237;228,429;1,011;4,792;0;;;;;;;
2463,125;2,144;263,101;240,87;1,018;4,945;0;;;;;;;
2463,75;2,184;263,088;257,08;1,016;5,103;0;;;;;;;
2464,375;2,114;263,075;257,005;1,013;5,265;0;;;;;;;
2465;2,004;263,017;267,798;1,002;5,434;0;;;;;;;
2465,625;1,936;262,939;285,35;0,986;5,609;0;;;;;;;
2466,25;1,775;262,789;294,782;0,956;5,797;0;;;;;;;
2466,875;1,72;262,672;292,282;0,933;5,976;0;;;;;;;
2467,5;1,628;262,554;280,875;0,909;6,153;0;;;;;;;
2468,125;1,635;262,5;267,356;0,898;6,321;0;;;;;;;
2468,75;1,697;262,456;257,968;0,89;6,48;0;;;;;;;
2469,375;1,753;262,454;249,048;0,889;6,639;0;;;;;;;
2470;1,859;262,46;243,089;0,89;6,788;0;;;;;;;
2470,625;1,939;262,492;240,662;0,897;6,941;0;;;;;;;
2471,25;1,974;262,495;252,946;0,897;7,096;0;;;;;;;
2471,875;1,957;262,489;260,758;0,896;7,261;0;;;;;;;
2472,5;1,889;262,392;275,196;0,877;7,431;0;;;;;;;
2473,125;1,81;262,328;277,522;0,864;7,605;0;;;;;;;
2473,75;1,733;258,114;292,035;0,835;7,789;0;;;;;;;
2474,375;1,635;255,102;308,835;0,807;7,98;0;;;;;;;
2475;1,548;250,51;318,996;0,749;8,18;0;;;;;;;
2475,625;1,387;247,425;324,174;0,706;8,382;0;;;;;;;
2476,25;1,271;242,801;315,527;0,642;8,581;0;;;;;;;
2476,875;1,103;239,742;296,306;0,604;8,766;0;;;;;;;
2477,5;1,029;235,25;265,213;0,567;8,933;0;;;;;;;
2478,125;1,052;232,32;237,868;0,555;9,082;0;;;;;;;
2478,75;1,116;228,013;213,966;0,554;9,217;0;;;;;;;
2479,375;1,334;225,169;202,563;0,559;9,341;0;;;;;;;
2480;1,439;220,91;204,107;0,568;9,471;0;;;;;;;
2480,625;1,556;218,035;216,473;0,567;9,606;0;;;;;;;
2481,25;1,542;213,669;226,113;0,554;9,747;0;;;;;;;
2481,875;1,466;210,701;241,973;0,535;9,899;0;;;;;;;
2482,5;1,393;206,217;246,611;0,499;10,051;0;;;;;;;
2483,125;1,236;203,236;246,013;0,476;10,207;0;;;;;;;
2483,75;1,174;198,713;245,676;0,433;10,357;0;;;;;;;
2484,375;1,026;195,717;244,614;0,407;10,511;0;;;;;;;
2485;0,941;191,184;242,224;0,362;10,663;0;;;;;;;
2485,625;0,839;188,165;237,276;0,332;10,811;0;;;;;;;
2486,25;0,753;183,655;231,86;0,291;10,958;0;;;;;;;
2486,875;0,731;180,647;223,998;0,263;11,094;0;;;;;;;
2487,5;0,7;176,189;213,79;0,232;11,231;0;;;;;;;
2488,125;0,735;173,213;203,931;0,211;11,358;0;;;;;;;
2488,75;0,715;168,781;199,599;0,185;11,483;0;;;;;;;
2489,375;0,738;165,823;193,425;0,168;11,605;0;;;;;;;
2490;0,719;161,399;186,056;0,144;11,719;0;;;;;;;
2490,625;0,72;158,457;180,794;0,129;11,835;0;;;;;;;
2491,25;0,715;154,037;176,62;0,106;11,942;0;;;;;;;
2491,875;0,706;151,109;170,528;0,094;12,052;0;;;;;;;
2492,5;0,688;146,718;163,619;0,077;12,152;0;;;;;;;
2493,125;0,66;143,802;154,293;0,068;12,25;0;;;;;;;
2493,75;0,65;139,43;151,435;0,054;12,346;0;;;;;;;
2494,375;0,625;136,531;143,261;0,048;12,434;0;;;;;;;
2495;0,681;132,202;136,391;0,043;12,521;0;;;;;;;
2495,625;0,67;129,307;130,13;0,038;12,6;0;;;;;;;
2496,25;0,715;124,992;128,123;0,036;12,681;0;;;;;;;
2496,875;0,722;122,112;122,861;0,033;12,757;0;;;;;;;
2497,5;0,733;117,786;120,581;0,029;12,832;0;;;;;;;
2498,125;0,742;114,899;118,978;0,026;12,908;0;;;;;;;
2498,75;0,712;110,551;118,78;0,017;12,979;0;;;;;;;
2499,375;0,747;107,662;114,315;0,013;13,052;0;;;;;;;
2500;0,694;103,314;110,978;0,004;13,12;0;;;;;;;
2500,625;0,731;100,423;108,408;0;13,189;0;;;;;;;
2501,25;0,696;96,076;102,483;-0,009;13,253;0;;;;;;;
2501,875;0,691;93,189;96,822;-0,012;13,313;0;;;;;;;
2502,5;0,712;88,863;91,797;-0,017;13,371;0;;;;;;;
2503,125;0,663;85,975;89,411;-0,021;13,427;0;;;;;;;
2503,75;0,725;81,651;86,033;-0,025;13,481;0;;;;;;;
2504,375;0,692;78,768;81,801;-0,027;13,532;0;;;;;;;
2505;0,722;74,441;78,047;-0,032;13,581;0;;;;;;;
2505,625;0,696;71,553;76,11;-0,036;13,63;0;;;;;;;
2506,25;0,659;67,222;72,453;-0,041;13,675;0;;;;;;;
2506,875;0,688;64,332;69,974;-0,045;13,718;0;;;;;;;
2507,5;0,629;60,003;64,862;-0,05;13,758;0;;;;;;;
2508,125;0,669;57,114;62,527;-0,054;13,797;0;;;;;;;
2508,75;0,613;52,79;57,449;-0,058;13,834;0;;;;;;;
2509,375;0,662;49,902;54,031;-0,062;13,868;0;;;;;;;
2510;0,628;45,58;50,466;-0,066;13,899;0;;;;;;;
2510,625;0,604;42,688;48,044;-0,07;13,93;0;;;;;;;
2511,25;0,613;38,36;43,935;-0,075;13,958;0;;;;;;;
2511,875;0,561;35,474;42,921;-0,078;13,985;0;;;;;;;
2512,5;0,595;31,135;38,938;-0,085;14,009;0;;;;;;;
2513,125;0,542;28,248;36,366;-0,089;14,032;0;;;;;;;
2513,75;0,579;23,904;33,009;-0,097;14,053;0;;;;;;;
2514,375;0,55;21,01;31,972;-0,102;14,072;0;;;;;;;
2515;0,512;16,659;29,328;-0,111;14,092;0;;;;;;;
2515,625;0,515;13,753;27,034;-0,119;14,108;0;;;;;;;
2516,25;0,451;9,395;25,222;-0,129;14,125;0;;;;;;;
2516,875;0,486;6,485;21,028;-0,137;14,139;0;;;;;;;
2517,5;0,412;2,129;18,76;-0,148;14,149;0;;;;;;;
2518,125;0,386;-0,775;16,279;-0,155;14,16;0;;;;;;;
2518,75;0,344;-0,83;9,864;-0,166;14,166;0;;;;;;;
2519,375;0,303;-0,843;3,868;-0,168;14,169;0;;;;;;;
2520;0,357;-0,844;-1,277;-0,168;14,167;0;;;;;;;
2520,625;0,341;-0,835;-3,199;-0,167;14,167;0;;;;;;;
2521,25;0,403;-0,838;1,047;-0,167;14,167;0;;;;;;;
2521,875;0,353;-0,834;0,081;-0,166;14,168;0;;;;;;;
2522,5;0,38;-0,839;-0,454;-0,168;14,167;0;;;;;;;
2523,125;0,391;-0,834;-3,24;-0,166;14,166;0;;;;;;;
2523,75;0,332;-0,831;-0,457;-0,166;14,167;0;;;;;;;
2524,375;0,393;-0,837;-0,179;-0,167;14,166;0;;;;;;;
2525;0,345;-0,831;-0,777;-0,166;14,167;0;;;;;;;
2525,625;0,401;-0,831;-0,659;-0,166;14,166;0;;;;;;;
2526,25;0,373;-0,83;-0,533;-0,166;14,167;0;;;;;;;
2526,875;0,368;-0,831;0,98;-0,166;14,167;0;;;;;;;
2527,5;0,392;-0,834;-0,372;-0,167;14,166;0;;;;;;;
2528,125;0,338;-0,832;0,349;-0,166;14,167;0;;;;;;;
2528,75;0,395;-0,836;-0,016;-0,167;14,166;0;;;;;;;
2529,375;0,347;-0,834;-1,027;-0,166;14,166;0;;;;;;;
2530;0,399;-0,837;1,201;-0,167;14,167;0;;;;;;;
