Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
1525,625;0,188;-0,753;-2,93;-0,15;14,15;0;;;;;;;
1526,25;0,171;-0,761;0,913;-0,152;14,151;0;;;;;;;
1526,875;0,207;-0,76;-0,444;-0,152;14,15;0;;;;;;;
1527,5;0,162;-0,752;-1,324;-0,15;14,151;0;;;;;;;
1528,125;0,216;-0,759;1,413;-0,151;14,151;0;;;;;;;
1528,75;0,167;-0,763;0,875;-0,152;14,152;0;;;;;;;
1529,375;0,186;-0,755;-0,132;-0,151;14,151;0;;;;;;;
1530;0,188;-0,759;0,725;-0,152;14,151;0;;;;;;;
1530,625;0,158;-0,751;-0,724;-0,15;14,152;0;;;;;;;
1531,25;0,205;-0,753;-0,76;-0,15;14,149;0;;;;;;;
1531,875;0,15;-0,749;-0,316;-0,149;14,151;0;;;;;;;
1532,5;0,216;-0,747;0,711;-0,149;14,15;0;;;;;;;
1533,125;0,167;-0,753;-0,694;-0,15;14,15;0;;;;;;;
1533,75;0,19;-0,751;-0,044;-0,15;14,15;0;;;;;;;
1534,375;0,188;-0,751;-0,244;-0,15;14,149;0;;;;;;;
1535;0,164;-0,747;0,049;-0,149;14,15;0;;;;;;;
1535,625;0,207;-0,751;-0,928;-0,15;14,149;0;;;;;;;
1536,25;0,142;-0,749;0,843;-0,149;14,15;0;;;;;;;
1536,875;0,206;-0,746;-1,755;-0,149;14,149;0;;;;;;;
1537,5;0,161;-0,757;1,627;-0,151;14,15;0;;;;;;;
1538,125;0,18;-0,742;-2,256;-0,148;14,149;0;;;;;;;
1538,75;0,184;-0,746;0,279;-0,149;14,148;0;;;;;;;
1539,375;0,16;-0,743;-0,381;-0,148;14,149;0;;;;;;;
1540;0,209;-0,739;-0,919;-0,147;14,147;0;;;;;;;
1540,625;0,145;-0,739;0,039;-0,148;14,149;0;;;;;;;
1541,25;0,199;-0,739;-2,128;-0,148;14,147;0;;;;;;;
1541,875;0,183;-0,739;-0,745;-0,147;14,146;0;;;;;;;
1542,5;0,177;-0,736;1,438;-0,147;14,147;0;;;;;;;
1543,125;0,203;-0,738;0,419;-0,147;14,146;0;;;;;;;
1543,75;0,148;-0,731;-0,269;-0,146;14,147;0;;;;;;;
1544,375;0,207;-2,181;0,091;-0,147;14,145;0;;;;;;;
1545;0,122;-5,084;1,236;-0,15;14,147;0;;;;;;;
1545,625;0,152;-9,43;-3,253;-0,152;14,145;0;;;;;;;
1546,25;0,116;-12,344;-4,081;-0,157;14,143;0;;;;;;;
1546,875;0,101;-16,692;-9,02;-0,16;14,137;0;;;;;;;
1547,5;0,127;-19,599;-12,508;-0,163;14,128;0;;;;;;;
1548,125;0,063;-23,951;-17,02;-0,166;14,118;0;;;;;;;
1548,75;0,118;-26,845;-23,995;-0,167;14,102;0;;;;;;;
1549,375;0,056;-31,181;-28,698;-0,168;14,085;0;;;;;;;
1550;0,079;-34,068;-31,09;-0,167;14,065;0;;;;;;;
1550,625;0,067;-38,428;-28,636;-0,172;14,048;0;;;;;;;
1551,25;0,039;-41,393;-7,987;-0,187;14,044;0;;;;;;;
1551,875;0,039;-45,861;-6,071;-0,214;14,039;0;;;;;;;
1552,5;-0,061;-48,843;-10,208;-0,233;14,033;0;;;;;;;
1553,125;-0,043;-53,317;-10,136;-0,26;14,026;0;;;;;;;
1553,75;-0,132;-56,305;-15,576;-0,28;14,017;0;;;;;;;
1554,375;-0,132;-60,77;-20,751;-0,306;14,003;0;;;;;;;
1555;-0,18;-63,751;-24,962;-0,324;13,988;0;;;;;;;
1555,625;-0,27;-68,213;-28,847;-0,35;13,971;0;;;;;;;
1556,25;-0,319;-71,181;-37,562;-0,365;13,946;0;;;;;;;
1556,875;-0,446;-75,612;-46,933;-0,385;13,918;0;;;;;;;
1557,5;-0,435;-78,537;-61,845;-0,392;13,879;0;;;;;;;
1558,125;-0,504;-82,9;-72,349;-0,397;13,834;0;;;;;;;
1558,75;-0,469;-85,785;-83,187;-0,397;13,782;0;;;;;;;
1559,375;-0,442;-90,114;-87,1;-0,395;13,728;0;;;;;;;
1560;-0,469;-92,998;-89,627;-0,394;13,671;0;;;;;;;
1560,625;-0,401;-97,331;-92,287;-0,394;13,613;0;;;;;;;
1561,25;-0,461;-100,225;-90,04;-0,395;13,558;0;;;;;;;
1561,875;-0,445;-104,591;-90,888;-0,401;13,501;0;;;;;;;
1562,5;-0,489;-107,504;-92,082;-0,406;13,442;0;;;;;;;
1563,125;-0,518;-111,876;-95,374;-0,413;13,383;0;;;;;;;
1563,75;-0,519;-114,796;-97,806;-0,419;13,322;0;;;;;;;
1564,375;-0,564;-119,154;-106,761;-0,424;13,254;0;;;;;;;
1565;-0,536;-122,043;-120,998;-0,424;13,18;0;;;;;;;
1565,625;-0,537;-126,327;-134,042;-0,414;13,095;0;;;;;;;
1566,25;-0,452;-129,151;-156,344;-0,401;12,999;0;;;;;;;
1566,875;-0,427;-133,529;-84,607;-0,41;12,94;0;;;;;;;
1567,5;-0,503;-136,492;-99,917;-0,424;12,88;0;;;;;;;
1568,125;-0,613;-141,024;-81,12;-0,464;12,831;0;;;;;;;
1568,75;-0,814;-144,054;-81,848;-0,492;12,778;0;;;;;;;
1569,375;-0,957;-148,595;-86,946;-0,533;12,725;0;;;;;;;
1570;-1,111;-151,592;-101,379;-0,555;12,661;0;;;;;;;
1570,625;-1,153;-156,079;-110,159;-0,585;12,592;0;;;;;;;
1571,25;-1,185;-159,04;-120,99;-0,599;12,517;0;;;;;;;
1571,875;-1,179;-163,478;-129,755;-0,62;12,434;0;;;;;;;
1572,5;-1,171;-166,425;-136,382;-0,631;12,352;0;;;;;;;
1573,125;-1,209;-170,858;-134,718;-0,651;12,267;0;;;;;;;
1573,75;-1,235;-173,82;-137,417;-0,665;12,181;0;;;;;;;
1574,375;-1,294;-178,248;-142,578;-0,684;12,092;0;;;;;;;
1575;-1,326;-181,204;-148,355;-0,697;12;0;;;;;;;
1575,625;-1,356;-185,63;-148,914;-0,716;11,908;0;;;;;;;
1576,25;-1,362;-188,572;-157,937;-0,726;11,807;0;;;;;;;
1576,875;-1,394;-192,986;-163,905;-0,742;11,709;0;;;;;;;
1577,5;-1,382;-195,917;-169,631;-0,75;11,6;0;;;;;;;
1578,125;-1,393;-200,341;-167,268;-0,768;11,497;0;;;;;;;
1578,75;-1,409;-203,275;-172,607;-0,777;11,389;0;;;;;;;
1579,375;-1,434;-207,71;-174,902;-0,797;11,279;0;;;;;;;
1580;-1,503;-210,66;-174,64;-0,809;11,172;0;;;;;;;
1580,625;-1,525;-215,081;-181,249;-0,826;11,056;0;;;;;;;
1581,25;-1,625;-218,031;-184,526;-0,839;10,945;0;;;;;;;
1581,875;-1,632;-222,435;-189,681;-0,852;10,823;0;;;;;;;
1582,5;-1,719;-225,388;-193,207;-0,865;10,703;0;;;;;;;
1583,125;-1,728;-229,77;-200,549;-0,875;10,577;0;;;;;;;
1583,75;-1,745;-232,706;-205,531;-0,884;10,448;0;;;;;;;
1584,375;-1,812;-237,083;-213,158;-0,892;10,317;0;;;;;;;
1585;-1,745;-239,983;-227,323;-0,894;10,172;0;;;;;;;
1585,625;-1,755;-244,306;-235,906;-0,892;10,028;0;;;;;;;
1586,25;-1,65;-247,182;-238,304;-0,89;9,876;0;;;;;;;
1586,875;-1,668;-251,513;-241,948;-0,889;9,726;0;;;;;;;
1587,5;-1,635;-254,381;-252,942;-0,884;9,568;0;;;;;;;
1588,125;-1,613;-258,638;-270,49;-0,869;9,399;0;;;;;;;
1588,75;-1,6;-261,441;-289,401;-0,852;9,221;0;;;;;;;
1589,375;-1,464;-262,067;-305,68;-0,812;9,028;0;;;;;;;
1590;-1,435;-261,905;-316,283;-0,78;8,832;0;;;;;;;
1590,625;-1,264;-261,648;-319,021;-0,728;8,633;0;;;;;;;
1591,25;-1,154;-261,499;-305,058;-0,699;8,442;0;;;;;;;
1591,875;-1,069;-261,354;-283,561;-0,67;8,263;0;;;;;;;
1592,5;-1,032;-261,325;-255;-0,664;8,104;0;;;;;;;
1593,125;-1,171;-261,366;-234,322;-0,672;7,955;0;;;;;;;
1593,75;-1,31;-261,434;-222,376;-0,686;7,818;0;;;;;;;
1594,375;-1,521;-261,546;-215,769;-0,708;7,681;0;;;;;;;
1595;-1,668;-261,635;-218,017;-0,726;7,546;0;;;;;;;
1595,625;-1,777;-261,726;-224,89;-0,744;7,405;0;;;;;;;
1596,25;-1,85;-261,786;-230,493;-0,756;7,26;0;;;;;;;
1596,875;-1,854;-261,827;-240,79;-0,764;7,113;0;;;;;;;
1597,5;-1,849;-261,826;-252,649;-0,764;6,952;0;;;;;;;
1598,125;-1,808;-261,783;-266,083;-0,755;6,789;0;;;;;;;
1598,75;-1,673;-261,717;-273,855;-0,742;6,617;0;;;;;;;
1599,375;-1,591;-261,674;-263,076;-0,734;6,453;0;;;;;;;
1600;-1,537;-257,568;-255,839;-0,726;6,293;0;;;;;;;
1600,625;-1,535;-253,255;-247,381;-0,724;6,137;0;;;;;;;
1601,25;-1,593;-250,38;-238,84;-0,723;5,99;0;;;;;;;
1601,875;-1,613;-246,025;-260,353;-0,713;5,829;0;;;;;;;
1602,5;-1,668;-243,109;-252,295;-0,703;5,676;0;;;;;;;
1603,125;-1,618;-238,727;-248,828;-0,688;5,518;0;;;;;;;
1603,75;-1,639;-235,811;-247,936;-0,679;5,364;0;;;;;;;
1604,375;-1,571;-231,389;-250,622;-0,655;5,207;0;;;;;;;
1605;-1,476;-228,449;-250,275;-0,641;5,049;0;;;;;;;
1605,625;-1,398;-224,009;-249,091;-0,614;4,895;0;;;;;;;
1606,25;-1,295;-221,053;-244,656;-0,597;4,739;0;;;;;;;
1606,875;-1,322;-216,619;-246,809;-0,57;4,587;0;;;;;;;
1607,5;-1,223;-213,614;-258,588;-0,543;4,425;0;;;;;;;
1608,125;-1,183;-209,09;-266,155;-0,499;4,26;0;;;;;;;
1608,75;-1,073;-206,031;-272,933;-0,462;4,09;0;;;;;;;
1609,375;-0,937;-201,436;-273,991;-0,403;3,919;0;;;;;;;
1610;-0,858;-198,37;-266,985;-0,364;3,751;0;;;;;;;
1610,625;-0,725;-193,81;-252,4;-0,313;3,594;0;;;;;;;
1611,25;-0,706;-190,802;-233,263;-0,285;3,448;0;;;;;;;
1611,875;-0,661;-186,358;-213,619;-0,257;3,314;0;;;;;;;
1612,5;-0,689;-183,427;-197,755;-0,245;3,19;0;;;;;;;
1613,125;-0,738;-179,08;-182,796;-0,236;3,075;0;;;;;;;
1613,75;-0,782;-176,2;-172,477;-0,234;2,969;0;;;;;;;
1614,375;-0,888;-171,905;-163,569;-0,236;2,865;0;;;;;;;
1615;-0,933;-169,045;-156,927;-0,238;2,768;0;;;;;;;
1615,625;-1,039;-164,746;-157,277;-0,239;2,668;0;;;;;;;
1616,25;-1,052;-161,889;-154,215;-0,241;2,573;0;;;;;;;
1616,875;-1,087;-157,581;-152,882;-0,241;2,478;0;;;;;;;
1617,5;-1,074;-154,712;-149,917;-0,241;2,383;0;;;;;;;
1618,125;-1,095;-150,402;-146,628;-0,24;2,292;0;;;;;;;
1618,75;-1,103;-147,518;-145,677;-0,237;2,199;0;;;;;;;
1619,375;-1,088;-143,196;-147,02;-0,233;2,111;0;;;;;;;
1620;-1,103;-140,298;-144,183;-0,227;2,02;0;;;;;;;
1620,625;-1,069;-135,968;-142,539;-0,222;1,93;0;;;;;;;
1621,25;-1,047;-133,075;-135,569;-0,217;1,848;0;;;;;;;
1621,875;-0,997;-128,739;-132,642;-0,211;1,76;0;;;;;;;
1622,5;-1;-125,846;-131,2;-0,206;1,682;0;;;;;;;
1623,125;-0,96;-121,507;-121,375;-0,199;1,601;0;;;;;;;
1623,75;-0,975;-118,631;-119,274;-0,198;1,528;0;;;;;;;
1624,375;-0,968;-114,301;-112,35;-0,193;1,457;0;;;;;;;
1625;-0,964;-111,435;-108,898;-0,193;1,388;0;;;;;;;
1625,625;-0,991;-107,116;-104,514;-0,19;1,326;0;;;;;;;
1626,25;-0,994;-104,244;-102,562;-0,19;1,259;0;;;;;;;
1626,875;-1,035;-99,929;-100,298;-0,187;1,2;0;;;;;;;
1627,5;-1,018;-97,049;-97,693;-0,185;1,135;0;;;;;;;
1628,125;-1,023;-92,723;-97,651;-0,181;1,076;0;;;;;;;
1628,75;-1,013;-89,83;-95,375;-0,176;1,016;0;;;;;;;
1629,375;-0,978;-85,494;-95,706;-0,17;0,955;0;;;;;;;
1630;-0,989;-82,591;-91,914;-0,163;0,9;0;;;;;;;
1630,625;-0,918;-78,233;-88,521;-0,152;0,841;0;;;;;;;
1631,25;-0,957;-75,329;-88,351;-0,145;0,789;0;;;;;;;
1631,875;-0,895;-70,946;-88,205;-0,129;0,732;0;;;;;;;
1632,5;-0,909;-68,042;-82,172;-0,122;0,682;0;;;;;;;
1633,125;-0,866;-63,645;-82,757;-0,104;0,629;0;;;;;;;
1633,75;-0,819;-60,731;-79,239;-0,095;0,578;0;;;;;;;
1634,375;-0,827;-56,349;-74,414;-0,079;0,535;0;;;;;;;
1635;-0,749;-53,42;-73,509;-0,067;0,485;0;;;;;;;
1635,625;-0,778;-49,039;-70,694;-0,052;0,445;0;;;;;;;
1636,25;-0,71;-46,106;-68,463;-0,039;0,4;0;;;;;;;
1636,875;-0,732;-41,732;-61,663;-0,025;0,362;0;;;;;;;
1637,5;-0,672;-38,79;-62,809;-0,011;0,322;0;;;;;;;
1638,125;-0,627;-34,406;-59,822;0,005;0,284;0;;;;;;;
1638,75;-0,632;-31,471;-53,98;0,018;0,253;0;;;;;;;
1639,375;-0,56;-27,081;-50,639;0,035;0,218;0;;;;;;;
1640;-0,583;-24,154;-47,826;0,047;0,19;0;;;;;;;
1640,625;-0,519;-19,754;-41,861;0,066;0,161;0;;;;;;;
1641,25;-0,518;-16,83;-39,963;0,077;0,137;0;;;;;;;
1641,875;-0,495;-12,427;-34,143;0,097;0,115;0;;;;;;;
1642,5;-0,439;-9,501;-32,919;0,108;0,093;0;;;;;;;
1643,125;-0,445;-5,103;-29,944;0,127;0,077;0;;;;;;;
1643,75;-0,377;-2,184;-22,554;0,137;0,059;0;;;;;;;
1644,375;-0,359;0,755;-18,102;0,151;0,049;0;;;;;;;
1645;-0,277;0,813;-18,218;0,162;0,035;0;;;;;;;
1645,625;-0,283;0,843;-8,748;0,168;0,032;0;;;;;;;
1646,25;-0,291;0,861;-5,358;0,172;0,029;0;;;;;;;
1646,875;-0,265;0,861;-0,321;0,172;0,027;0;;;;;;;
1647,5;-0,357;0,864;-2,198;0,173;0,028;0;;;;;;;
1648,125;-0,3;0,869;-2,526;0,174;0,023;0;;;;;;;
1648,75;-0,372;0,877;-1,821;0,175;0,025;0;;;;;;;
1649,375;-0,322;0,897;-1,072;0,179;0,022;0;;;;;;;
1650;-0,341;0,894;-3,347;0,178;0,021;0;;;;;;;
1650,625;-0,35;0,901;0,143;0,18;0,023;0;;;;;;;
1651,25;-0,3;0,905;-1,456;0,181;0,018;0;;;;;;;
1651,875;-0,372;0,905;-1,126;0,181;0,022;0;;;;;;;
1652,5;-0,312;0,918;-2,728;0,183;0,018;0;;;;;;;
1653,125;-0,362;0,904;1,826;0,18;0,02;0;;;;;;;
1653,75;-0,321;0,911;-0,26;0,182;0,019;0;;;;;;;
1654,375;-0,333;0,903;-0,321;0,18;0,018;0;;;;;;;
1655;-0,346;0,909;-0,183;0,182;0,018;0;;;;;;;
1655,625;-0,307;0,911;0,389;0,182;0,016;0;;;;;;;
1656,25;-0,348;0,9;0,187;0,18;0,019;0;;;;;;;
1656,875;-0,31;0,915;-0,773;0,183;0,016;0;;;;;;;
1657,5;-0,359;0,905;2,71;0,181;0,019;0;;;;;;;
1658,125;-0,334;0,918;0,097;0,183;0,018;0;;;;;;;
1658,75;-0,323;0,915;0,271;0,183;0,017;0;;;;;;;
1659,375;-0,351;0,921;1,074;0,184;0,02;0;;;;;;;
1660;-0,302;0,921;-1,688;0,184;0,016;0;;;;;;;
1660,625;-0,359;0,913;-0,232;0,182;0,019;0;;;;;;;
1661,25;-0,315;0,92;0,279;0,184;0,016;0;;;;;;;
1661,875;-0,346;0,908;-0,464;0,181;0,017;0;;;;;;;
1662,5;-0,326;0,917;1,224;0,183;0,018;0;;;;;;;
1663,125;-0,308;0,908;-1,236;0,181;0,016;0;;;;;;;
1663,75;-0,346;0,905;0,032;0,181;0,019;0;;;;;;;
1664,375;-0,311;0,906;1,55;0,181;0,017;0;;;;;;;
1665;-0,351;0,905;-2,983;0,181;0,018;0;;;;;;;
1665,625;-0,292;0,916;0,148;0,183;0,017;0;;;;;;;
1666,25;-0,325;0,903;1,404;0,18;0,017;0;;;;;;;
1666,875;-0,316;0,926;1,154;0,185;0,018;0;;;;;;;
1667,5;-0,292;0,924;0,698;0,184;0,017;0;;;;;;;
1668,125;-0,337;0,925;-2,666;0,185;0,018;0;;;;;;;
1668,75;-0,291;0,917;4,165;0,183;0,016;0;;;;;;;
1669,375;-0,343;0,913;0,075;0,182;0,018;0;;;;;;;
1670;-0,311;0,921;0,343;0,184;0,017;0;;;;;;;
1670,625;-0,317;0,905;-0,473;0,181;0,017;0;;;;;;;
1671,25;-0,322;0,913;-0,829;0,182;0,017;0;;;;;;;
1671,875;-0,282;0,912;-2,917;0,182;0,015;0;;;;;;;
1672,5;-0,33;0,909;-1,018;0,181;0,018;0;;;;;;;
1673,125;-0,285;0,913;2,002;0,182;0,016;0;;;;;;;
1673,75;-0,333;0,905;1,08;0,181;0,018;0;;;;;;;
1674,375;-0,281;0,923;-0,919;0,184;0,016;0;;;;;;;
1675;-0,295;0,917;2,047;0,183;0,016;0;;;;;;;
1675,625;-0,307;0,921;-1,272;0,184;0,017;0;;;;;;;
1676,25;-0,272;0,922;0,536;0,184;0,015;0;;;;;;;
1676,875;-0,334;0,922;-1,269;0,184;0,018;0;;;;;;;
1677,5;-0,292;0,927;-0,703;0,185;0,017;0;;;;;;;
1678,125;-0,321;0,91;2,317;0,182;0,018;0;;;;;;;
1678,75;-0,299;0,918;-1,419;0,183;0,017;0;;;;;;;
1679,375;-0,297;0,902;2,466;0,18;0,018;0;;;;;;;
1680;-0,325;0,909;-0,934;0,181;0,018;0;;;;;;;
1680,625;-0,27;0,913;2,209;0,182;0,015;0;;;;;;;
1681,25;-0,321;0,912;-1,395;0,182;0,018;0;;;;;;;
1681,875;-0,265;0,92;0,016;0,184;0,016;0;;;;;;;
1682,5;-0,322;0,908;-0,026;0,181;0,017;0;;;;;;;
1683,125;-0,297;0,927;-0,091;0,185;0,017;0;;;;;;;
1683,75;-0,293;0,921;-1,878;0,184;0,015;0;;;;;;;
1684,375;-0,328;0,928;-0,185;0,185;0,018;0;;;;;;;
1685;-0,262;0,927;0,102;0,185;0,015;0;;;;;;;
1685,625;-0,317;0,912;3,469;0,182;0,019;0;;;;;;;
1686,25;-0,274;0,928;-0,914;0,185;0,015;0;;;;;;;
1686,875;-0,303;0,909;2,142;0,181;0,018;0;;;;;;;
1687,5;-0,295;0,927;-3,095;0,185;0,016;0;;;;;;;
1688,125;-0,268;0,909;-0,183;0,181;0,015;0;;;;;;;
1688,75;-0,317;0,913;-1,086;0,182;0,018;0;;;;;;;
1689,375;-0,262;0,916;0,077;0,183;0,014;0;;;;;;;
1690;-0,319;0,917;1,722;0,183;0,018;0;;;;;;;
1690,625;-0,265;0,924;-1,938;0,185;0,016;0;;;;;;;
1691,25;-0,285;0,917;-0,09;0,183;0,017;0;;;;;;;
1691,875;-0,291;0,925;1,255;0,185;0,018;0;;;;;;;
1692,5;-0,255;0,923;0,025;0,184;0,015;0;;;;;;;
1693,125;-0,316;0,924;-1,907;0,184;0,019;0;;;;;;;
1693,75;-0,25;0,929;0,341;0,185;0,015;0;;;;;;;
1694,375;-0,308;0,917;1,074;0,183;0,018;0;;;;;;;
1695;-0,257;0,929;-1,367;0,185;0,014;0;;;;;;;
1695,625;-0,269;0,917;1,727;0,183;0,015;0;;;;;;;
1696,25;-0,284;0,922;0,014;0,184;0,017;0;;;;;;;
1696,875;-0,24;0,912;-0,077;0,182;0,014;0;;;;;;;
1697,5;-0,289;0,911;1,483;0,182;0,018;0;;;;;;;
1698,125;-0,249;0,921;-3,283;0,184;0,014;0;;;;;;;
1698,75;-0,297;0,911;1,322;0,182;0,017;0;;;;;;;
1699,375;-0,268;0,926;-0,952;0,185;0,017;0;;;;;;;
1700;-0,27;0,92;-0,701;0,184;0,017;0;;;;;;;
1700,625;-0,288;0,926;0,596;0,185;0,018;0;;;;;;;
1701,25;-0,242;0,927;-1,001;0,185;0,016;0;;;;;;;
1701,875;-0,293;0,925;-0,112;0,185;0,017;0;;;;;;;
1702,5;-0,236;0,93;-1,944;0,186;0,014;0;;;;;;;
1703,125;-0,283;0,92;0,835;0,184;0,017;0;;;;;;;
1703,75;-0,266;0,926;1,772;0,185;0,017;0;;;;;;;
1704,375;-0,249;0,908;2,911;0,181;0,016;0;;;;;;;
1705;-0,282;0,918;-2,601;0,183;0,017;0;;;;;;;
1705,625;-0,225;0,918;-0,088;0,183;0,014;0;;;;;;;
1706,25;-0,287;0,914;1,494;0,182;0,018;0;;;;;;;
1706,875;-0,232;0,919;0,051;0,183;0,015;0;;;;;;;
1707,5;-0,275;0,912;0,575;0,182;0,017;0;;;;;;;
1708,125;-0,258;0,928;-0,326;0,185;0,017;0;;;;;;;
1708,75;-0,244;0,924;0,356;0,184;0,015;0;;;;;;;
1709,375;-0,282;0,927;0,761;0,185;0,017;0;;;;;;;
1710;-0,234;0,929;0,211;0,186;0,015;0;;;;;;;
1710,625;-0,277;0,92;0,764;0,184;0,017;0;;;;;;;
1711,25;-0,227;0,929;-1,512;0,186;0,015;0;;;;;;;
1711,875;-0,262;0,916;0,224;0,183;0,017;0;;;;;;;
1712,5;-0,253;0,918;-0,072;0,183;0,015;0;;;;;;;
1713,125;-0,228;0,915;0,206;0,183;0,015;0;;;;;;;
1713,75;-0,268;0,916;-2,959;0,183;0,017;0;;;;;;;
1714,375;-0,225;0,916;0,607;0,183;0,015;0;;;;;;;
1715;-0,272;0,912;0,342;0,182;0,017;0;;;;;;;
1715,625;-0,227;0,923;0,905;0,184;0,015;0;;;;;;;
1716,25;-0,248;0,92;-2,275;0,184;0,016;0;;;;;;;
1716,875;-0,238;0,924;2,778;0,184;0,018;0;;;;;;;
1717,5;-0,221;0,928;-3,396;0,185;0,015;0;;;;;;;
1718,125;-0,261;0,926;1,476;0,185;0,018;0;;;;;;;
1718,75;-0,217;0,923;-0,17;0,184;0,015;0;;;;;;;
1719,375;-0,272;0,923;-0,933;0,184;0,016;0;;;;;;;
1720;-0,223;0,93;1,272;0,186;0,015;0;;;;;;;
1720,625;-0,246;0,916;1,259;0,183;0,016;0;;;;;;;
1721,25;-0,248;0,92;-1,461;0,184;0,017;0;;;;;;;
1721,875;-0,209;0,916;0,245;0,183;0,014;0;;;;;;;
1722,5;-0,255;0,916;-2,458;0,183;0,016;0;;;;;;;
1723,125;-0,2;0,927;-1,585;0,185;0,013;0;;;;;;;
1723,75;-0,261;0,917;0,78;0,183;0,016;0;;;;;;;
1724,375;-0,231;0,93;0,337;0,186;0,016;0;;;;;;;
1725;-0,216;0,929;-0,238;0,186;0,015;0;;;;;;;
1725,625;-0,25;0,925;2,18;0,185;0,018;0;;;;;;;
1726,25;-0,202;0,925;-1,35;0,185;0,015;0;;;;;;;
1726,875;-0,253;0,928;-3,002;0,185;0,017;0;;;;;;;
1727,5;-0,2;0,929;1,974;0,185;0,016;0;;;;;;;
1728,125;-0,254;0,908;1,009;0,181;0,018;0;;;;;;;
1728,75;-0,228;0,916;-0,763;0,183;0,018;0;;;;;;;
1729,375;-0,224;0,913;-0,817;0,182;0,015;0;;;;;;;
1730;-0,246;0,91;1,901;0,182;0,017;0;;;;;;;
1730,625;-0,201;0,91;1,247;0,182;0,016;0;;;;;;;
1731,25;-0,244;0,913;-2,986;0,182;0,017;0;;;;;;;
1731,875;-0,201;0,93;-2,83;0,186;0,012;0;;;;;;;
1732,5;-0,231;0,922;2,088;0,184;0,016;0;;;;;;;
1733,125;-0,228;0,921;5,053;0,184;0,019;0;;;;;;;
1733,75;-0,199;0,914;-1,053;0,183;0,016;0;;;;;;;
1734,375;-0,246;0,925;-1,846;0,185;0,018;0;;;;;;;
1735;-0,187;0,928;-1,292;0,185;0,015;0;;;;;;;
1735,625;-0,242;0,917;2,007;0,183;0,019;0;;;;;;;
1736,25;-0,197;0,92;-0,664;0,184;0,017;0;;;;;;;
1736,875;-0,224;0,913;0,245;0,182;0,017;0;;;;;;;
1737,5;-0,21;0,92;1,575;0,184;0,018;0;;;;;;;
1738,125;-0,185;0,908;-0,205;0,181;0,016;0;;;;;;;
1738,75;-0,232;0,914;-1,517;0,182;0,018;0;;;;;;;
1739,375;-0,19;0,915;-1,437;0,183;0,015;0;;;;;;;
1740;-0,232;0,912;-0,021;0,182;0,019;0;;;;;;;
1740,625;-0,18;0,925;-0,858;0,185;0,017;0;;;;;;;
1741,25;-0,209;0,913;-2,308;0,182;0,016;0;;;;;;;
1741,875;-0,21;0,927;0,652;0,185;0,017;0;;;;;;;
1742,5;-0,168;0,922;0,789;0,184;0,015;0;;;;;;;
1743,125;-0,223;0,922;0,093;0,184;0,018;0;;;;;;;
1743,75;-0,168;0,926;-1,049;0,185;0,015;0;;;;;;;
1744,375;-0,232;0,923;-0,739;0,184;0,017;0;;;;;;;
1745;-0,187;0,929;0,601;0,185;0,016;0;;;;;;;
1745,625;-0,198;0,917;-1,513;0,183;0,017;0;;;;;;;
1746,25;-0,207;0,915;-0,963;0,183;0,018;0;;;;;;;
1746,875;-0,174;0,913;-1,043;0,182;0,015;0;;;;;;;
1747,5;-0,224;0,911;0,496;0,182;0,018;0;;;;;;;
1748,125;-0,175;0,914;-0,083;0,182;0,015;0;;;;;;;
1748,75;-0,224;0,914;-0,637;0,182;0,017;0;;;;;;;
1749,375;-0,187;0,926;-1,498;0,185;0,016;0;;;;;;;
1750;-0,2;0,919;-0,046;0,184;0,015;0;;;;;;;
1750,625;-0,221;0,925;2,769;0,185;0,019;0;;;;;;;
1751,25;-0,161;0,928;-2,129;0,185;0,014;0;;;;;;;
1751,875;-0,209;0,923;1,174;0,184;0,017;0;;;;;;;
1752,5;-0,156;0,928;-0,097;0,185;0,015;0;;;;;;;
1753,125;-0,208;0,919;0,119;0,183;0,017;0;;;;;;;
1753,75;-0,19;0,922;1,183;0,184;0,016;0;;;;;;;
1754,375;-0,182;0,904;1,538;0,18;0,016;0;;;;;;;
1755;-0,208;0,914;-1,066;0,183;0,018;0;;;;;;;
1755,625;-0,159;0,917;-4,168;0,183;0,014;0;;;;;;;
1756,25;-0,206;0,912;0,939;0,182;0,018;0;;;;;;;
1756,875;-0,164;0,928;-1,703;0,185;0,015;0;;;;;;;
1757,5;-0,2;0,916;1,382;0,183;0,017;0;;;;;;;
1758,125;-0,165;0,929;-1,406;0,185;0,016;0;;;;;;;
1758,75;-0,16;0,92;0,082;0,184;0,015;0;;;;;;;
1759,375;-0,209;0,927;-1,884;0,185;0,018;0;;;;;;;
1760;-0,152;0,922;1,088;0,184;0,015;0;;;;;;;
1760,625;-0,204;0,928;-3,155;0,185;0,016;0;;;;;;;
1761,25;-0,155;0,931;-0,263;0,186;0,015;0;;;;;;;
1761,875;-0,182;0,914;1,222;0,182;0,016;0;;;;;;;
1762,5;-0,185;0,919;1,096;0,183;0,018;0;;;;;;;
