sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temepratura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temepratura orodja TestiranjeAktuatorja_13092024"
2024-10-14 13:28:03,32.0,-7.94,30.3,1,156,8916,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:04,31.8,-7.82,30.3,1,156,8918,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:05,31.6,-8.10,30.3,1,144,8921,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:06,31.4,-8.06,30.3,1,144,8923,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:07,31.8,-7.95,30.3,1,144,8926,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:08,31.9,-7.90,30.3,1,144,8928,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:09,31.6,-8.16,30.3,1,144,8931,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:10,31.5,-8.03,30.3,1,156,8933,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:11,31.8,-7.93,30.3,1,156,8936,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:12,31.7,-7.79,30.3,1,156,8938,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:13,31.7,-8.15,30.3,1,156,8941,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:14,31.4,-8.05,30.3,1,156,8943,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:15,31.8,-7.93,30.3,1,144,8946,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:16,31.8,-7.83,30.3,1,144,8948,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:17,31.6,-8.15,30.3,1,144,8951,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:18,31.7,-8.01,30.3,1,144,8953,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:19,31.9,-7.96,30.3,1,144,8956,-1,24.9,24.3,25.5,23.6
2024-10-14 13:28:20,31.8,-7.78,30.3,1,144,8958,-1,24.9,24.3,25.5,23.6
2024-10-14 13:28:21,31.7,-8.07,30.3,1,144,8961,-1,24.9,24.3,25.5,23.6
2024-10-14 13:28:22,31.6,-8.24,30.3,1,144,8963,-1,24.9,24.3,25.5,23.6
2024-10-14 13:28:23,31.9,-8.26,30.3,1,144,8966,-1,24.9,24.3,25.5,23.6
2024-10-14 13:28:24,31.8,-8.10,30.3,1,144,8968,-1,24.9,24.3,25.5,23.8
2024-10-14 13:28:25,31.7,-8.39,30.3,1,156,8971,-1,24.9,24.3,25.6,23.8
2024-10-14 13:28:26,31.5,-8.38,30.3,1,156,8973,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:27,32.0,-8.31,30.3,1,156,8976,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:28,32.0,-7.83,30.3,1,156,8978,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:29,31.7,-8.16,30.3,1,156,8981,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:30,31.7,-8.17,30.3,1,144,8983,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:31,32.0,-8.11,30.3,1,144,8986,-1,24.7,24.3,25.6,23.8
2024-10-14 13:28:32,31.9,-7.95,30.3,1,144,8988,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:33,31.8,-7.86,30.3,1,144,8991,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:34,31.7,-8.24,30.3,1,144,8993,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:35,31.7,-8.08,30.3,1,156,8996,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:36,32.0,-7.97,30.3,1,156,8998,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:37,31.9,-7.95,30.3,1,156,9001,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:38,31.8,-8.18,30.3,1,156,9003,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:39,31.6,-8.12,30.3,1,156,9006,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:40,31.8,-8.03,30.3,1,144,9008,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:41,31.6,-7.96,30.3,1,144,9011,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:42,31.7,-8.24,30.3,1,144,9013,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:43,31.6,-8.10,30.3,1,144,9016,-1,24.4,24.3,25.6,23.8
2024-10-14 13:28:44,31.9,-8.02,30.3,1,144,9018,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:45,31.7,-7.88,30.3,1,156,9021,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:46,31.6,-8.17,30.3,1,156,9023,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:47,31.6,-8.04,30.3,1,156,9025,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:48,31.8,-7.97,30.3,1,156,9028,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:49,31.8,-7.87,30.3,1,156,9030,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:50,31.6,-8.16,30.3,1,144,9033,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:51,31.6,-8.05,30.3,1,144,9035,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:52,31.9,-7.90,30.3,1,144,9038,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:53,31.6,-7.83,30.3,1,144,9041,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:54,31.7,-8.12,30.3,1,144,9043,-1,24.6,24.3,25.5,23.7
2024-10-14 13:28:55,31.7,-8.14,30.3,1,156,9045,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:56,32.0,-8.08,30.3,1,156,9048,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:57,31.8,-7.90,30.3,1,156,9050,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:58,31.5,-8.12,30.3,1,156,9053,-1,24.6,24.3,25.6,23.8
2024-10-14 13:28:59,31.6,-8.03,30.3,1,156,9055,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:00,31.8,-7.96,30.3,1,144,9058,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:01,31.7,-7.95,30.3,1,144,9060,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:02,31.6,-8.13,30.3,1,144,9063,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:03,31.7,-8.12,30.3,1,144,9065,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:04,31.9,-7.93,30.3,1,144,9068,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:05,31.7,-7.75,30.3,1,144,9070,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:06,31.6,-8.19,30.3,1,144,9073,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:07,31.6,-8.04,30.3,1,144,9075,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:08,31.8,-7.95,30.3,1,144,9078,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:09,31.7,-7.83,30.3,1,144,9080,-1,24.5,24.3,25.6,23.8
2024-10-14 13:29:10,31.7,-8.26,30.3,1,156,9083,-1,24.5,24.3,25.6,23.8
2024-10-14 13:29:11,31.6,-8.17,30.3,1,156,9085,-1,24.5,24.3,25.6,23.8
2024-10-14 13:29:12,31.9,-8.04,30.3,1,156,9088,-1,24.5,24.3,25.6,23.8
2024-10-14 13:29:13,31.8,-7.97,30.3,1,156,9090,-1,24.5,24.3,25.6,23.8
2024-10-14 13:29:14,31.6,-8.23,30.3,1,156,9093,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:15,31.5,-8.15,30.3,1,144,9095,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:16,31.5,-8.10,30.3,1,144,9098,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:17,31.8,-8.01,30.3,1,144,9100,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:18,31.6,-7.94,30.3,1,144,9103,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:19,31.6,-8.19,30.3,1,144,9105,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:20,31.5,-8.11,30.3,1,156,9108,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:21,31.8,-7.95,30.3,1,156,9110,-1,24.8,24.3,25.6,23.8
2024-10-14 13:29:22,31.6,-7.88,30.3,1,156,9113,-1,24.8,24.3,25.6,23.8
2024-10-14 13:29:23,31.5,-8.13,30.3,1,156,9115,-1,24.8,24.3,25.6,23.8
2024-10-14 13:29:24,31.5,-8.13,30.3,1,156,9118,-1,24.8,24.3,25.6,23.8
2024-10-14 13:29:25,31.8,-7.95,30.3,1,144,9120,-1,24.8,24.3,25.6,23.8
2024-10-14 13:29:26,31.6,-7.86,30.3,1,144,9123,-1,24.8,24.3,25.6,23.7
2024-10-14 13:29:27,31.5,-8.21,30.3,1,144,9125,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:28,31.6,-8.00,30.3,1,144,9128,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:29,31.8,-7.88,30.3,1,144,9130,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:30,31.7,-7.81,30.3,1,156,9132,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:31,31.6,-8.12,30.3,1,156,9135,-1,24.6,24.3,25.6,23.7
2024-10-14 13:29:32,31.6,-8.03,30.3,1,156,9137,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:33,31.9,-7.88,30.3,1,156,9140,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:34,31.7,-7.82,30.3,1,156,9142,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:35,31.6,-8.14,30.3,1,144,9145,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:36,31.4,-8.02,30.3,1,144,9147,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:37,31.9,-7.98,30.3,1,144,9150,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:38,31.7,-7.87,30.3,1,144,9152,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:39,31.7,-8.24,30.3,1,144,9155,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:40,31.6,-8.02,30.3,1,156,9157,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:41,31.7,-8.00,30.3,1,156,9160,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:42,31.7,-7.84,30.3,1,156,9162,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:43,31.5,-8.16,30.3,1,156,9165,-1,24.7,24.3,25.6,23.8
2024-10-14 13:29:44,31.5,-8.03,30.3,1,156,9167,-1,24.7,24.3,25.5,23.7
2024-10-14 13:29:45,31.7,-7.90,30.3,1,144,9170,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:46,31.6,-7.82,30.3,1,144,9172,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:47,31.6,-8.09,30.3,1,144,9175,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:48,31.5,-7.93,30.3,1,144,9177,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:49,31.6,-7.90,30.3,1,144,9180,-1,24.6,24.3,25.5,23.7
2024-10-14 13:29:50,31.6,-7.83,30.3,1,156,9182,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:51,31.6,-8.12,30.3,1,156,9185,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:52,31.4,-7.95,30.3,1,156,9187,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:53,31.8,-7.89,30.3,1,156,9190,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:54,31.8,-7.83,30.3,1,156,9192,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:55,31.6,-8.19,30.3,1,144,9195,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:56,31.6,-8.10,30.3,1,144,9197,-1,24.6,24.3,25.6,23.8
2024-10-14 13:29:57,31.9,-7.96,30.3,1,144,9200,-1,24.6,24.3,25.7,23.8
2024-10-14 13:29:58,31.8,-7.95,30.3,1,144,9202,-1,24.6,24.3,25.7,23.8
2024-10-14 13:29:59,31.6,-8.20,30.3,1,144,9205,-1,24.6,24.3,25.7,23.8
2024-10-14 13:30:00,31.6,-8.04,30.3,1,144,9207,-1,24.6,24.3,25.7,23.8
2024-10-14 13:30:01,31.7,-7.85,30.3,1,144,9210,-1,24.6,24.3,25.7,23.8
2024-10-14 13:30:02,31.7,-7.76,30.3,1,144,9212,-1,24.6,24.3,25.5,23.7
2024-10-14 13:30:03,31.6,-7.73,30.3,1,144,9215,-1,24.6,24.3,25.5,23.7
2024-10-14 13:30:04,31.4,-8.02,30.3,1,144,9217,-1,24.5,24.3,25.5,23.7
2024-10-14 13:30:05,31.4,-7.95,30.3,1,156,9220,-1,24.5,24.3,25.5,23.7
2024-10-14 13:30:06,31.7,-7.90,30.3,1,156,9222,-1,24.5,24.3,25.5,23.7
2024-10-14 13:30:07,31.6,-7.76,30.3,1,156,9225,-1,24.5,24.3,25.5,23.7
2024-10-14 13:30:08,31.4,-8.10,30.3,1,156,9227,-1,24.5,24.3,25.4,23.7
2024-10-14 13:30:09,31.5,-7.98,30.3,1,156,9230,-1,24.8,24.3,25.4,23.6
2024-10-14 13:30:10,31.6,-7.83,30.3,1,144,9232,-1,24.8,24.3,25.4,23.6
2024-10-14 13:30:11,31.5,-7.76,30.3,1,144,9235,-1,24.8,24.3,25.4,23.6
2024-10-14 13:30:12,31.3,-8.08,30.3,1,144,9237,-1,24.8,24.3,25.4,23.6
2024-10-14 13:30:13,31.4,-7.94,30.3,1,144,9240,-1,24.8,24.3,25.4,23.6
2024-10-14 13:30:14,31.7,-7.90,30.3,1,144,9242,-1,24.8,24.3,25.4,23.8
2024-10-14 13:30:15,31.5,-7.68,30.3,1,156,9245,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:16,31.5,-8.10,30.3,1,156,9247,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:17,31.4,-8.01,30.3,1,156,9249,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:18,31.7,-7.88,30.3,1,156,9252,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:19,31.5,-7.79,30.3,1,156,9254,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:20,31.5,-8.06,30.3,1,144,9257,-1,24.7,24.3,25.7,23.8
2024-10-14 13:30:21,31.4,-7.98,30.3,1,144,9259,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:22,31.7,-7.92,30.3,1,144,9262,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:23,31.6,-8.14,30.3,1,144,9265,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:24,31.7,-7.84,30.3,1,144,9268,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:25,31.8,-7.92,30.3,1,168,9272,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:26,31.6,-8.17,30.3,1,168,9275,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:27,31.7,-7.99,30.3,1,168,9278,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:28,31.9,-8.15,30.3,1,168,9282,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:29,31.6,-8.05,30.3,1,168,9285,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:30,31.8,-7.85,30.3,1,204,9288,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:31,31.7,-7.87,30.3,1,204,9292,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:32,31.5,-7.99,30.3,1,204,9295,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:33,31.5,-7.85,30.3,1,204,9298,-1,24.9,24.3,25.5,23.7
2024-10-14 13:30:34,31.8,-7.89,30.3,1,204,9302,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:35,31.6,-8.05,30.3,1,204,9305,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:36,31.8,-7.80,30.3,1,204,9308,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:37,31.8,-7.86,30.3,1,204,9312,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:38,31.5,-8.00,30.3,1,204,9315,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:39,31.7,-7.76,30.3,1,204,9318,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:40,31.7,-7.90,30.3,1,192,9322,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:41,31.5,-7.98,30.3,1,192,9325,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:42,31.8,-7.87,30.3,1,192,9328,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:43,31.8,-8.04,30.3,1,192,9332,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:44,31.7,-8.10,30.3,1,192,9335,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:45,31.7,-7.87,30.3,1,204,9338,-1,24.7,24.3,25.6,23.8
2024-10-14 13:30:46,31.7,-7.97,30.3,1,204,9342,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:47,31.6,-8.11,30.3,1,204,9345,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:48,31.8,-7.87,30.3,1,204,9348,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:49,31.7,-7.96,30.3,1,204,9352,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:50,31.6,-8.05,30.3,1,204,9355,-1,24.8,24.3,25.6,23.8
2024-10-14 13:30:51,31.8,-7.82,30.3,1,204,9358,-1,24.8,24.3,25.5,23.7
2024-10-14 13:30:52,31.7,-7.94,30.3,1,204,9362,-1,24.7,24.3,25.5,23.7
2024-10-14 13:30:53,31.6,-8.02,30.3,1,204,9365,-1,24.7,24.3,25.5,23.7
2024-10-14 13:30:54,31.7,-7.79,30.3,1,204,9368,-1,24.7,24.3,25.5,23.7
2024-10-14 13:30:55,31.8,-7.93,30.3,1,192,9372,-1,24.7,24.3,25.5,23.7
2024-10-14 13:30:56,31.5,-8.03,30.3,1,192,9375,-1,24.7,24.3,25.5,23.7
2024-10-14 13:30:57,31.6,-7.77,30.3,1,192,9378,-1,24.7,24.3,25.7,23.9
2024-10-14 13:30:58,31.8,-7.96,30.3,1,192,9382,-1,24.8,24.3,25.7,23.9
2024-10-14 13:30:59,31.7,-8.04,30.3,1,192,9385,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:00,31.7,-7.82,30.3,1,204,9388,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:01,31.8,-7.95,30.3,1,204,9392,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:02,31.6,-8.01,30.3,1,204,9395,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:03,31.8,-7.80,30.3,1,204,9398,-1,24.8,24.3,25.6,23.9
2024-10-14 13:31:04,31.8,-7.91,30.3,1,204,9402,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:05,31.6,-8.02,30.3,1,204,9405,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:06,31.5,-7.79,30.3,1,204,9408,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:07,31.7,-7.94,30.3,1,204,9412,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:08,31.5,-8.18,30.3,1,204,9415,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:09,31.7,-7.81,30.3,1,204,9418,-1,24.5,24.3,25.6,23.8
2024-10-14 13:31:10,32.0,-7.91,30.3,1,192,9422,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:11,31.7,-8.08,30.3,1,192,9425,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:12,31.7,-7.84,30.3,1,192,9428,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:13,31.8,-8.04,30.3,1,192,9432,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:14,31.6,-8.06,30.3,1,192,9435,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:15,31.7,-7.89,30.3,1,204,9438,-1,24.8,24.3,25.7,23.8
2024-10-14 13:31:16,31.8,-8.00,30.3,1,204,9442,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:17,31.7,-8.06,30.3,1,204,9445,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:18,31.7,-7.82,30.3,1,204,9448,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:19,31.8,-8.01,30.3,1,204,9452,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:20,31.7,-8.10,30.3,1,204,9455,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:21,31.7,-7.98,30.3,1,204,9458,-1,24.8,24.3,25.7,23.9
2024-10-14 13:31:22,32.0,-8.07,30.3,1,204,9462,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:23,31.7,-8.16,30.3,1,204,9465,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:24,31.7,-7.94,30.3,1,204,9468,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:25,31.8,-8.07,30.3,1,192,9472,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:26,31.6,-8.17,30.3,1,192,9475,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:27,31.7,-7.90,30.3,1,192,9478,-1,24.7,24.3,25.6,23.7
2024-10-14 13:31:28,31.7,-7.92,30.3,1,192,9482,-1,24.7,24.3,25.5,23.7
2024-10-14 13:31:29,31.6,-8.02,30.3,1,192,9485,-1,24.8,24.3,25.5,23.7
2024-10-14 13:31:30,31.7,-7.82,30.3,1,204,9488,-1,24.8,24.3,25.5,23.7
2024-10-14 13:31:31,31.4,-7.96,30.3,1,204,9492,-1,24.8,24.3,25.5,23.7
2024-10-14 13:31:32,31.6,-8.04,30.3,1,204,9495,-1,24.8,24.3,25.5,23.7
2024-10-14 13:31:33,31.5,-7.83,30.3,1,204,9498,-1,24.8,24.3,25.6,23.7
2024-10-14 13:31:34,31.7,-7.97,30.3,1,204,9502,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:35,31.5,-8.13,30.3,1,204,9505,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:36,31.5,-7.81,30.3,1,204,9508,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:37,31.5,-7.89,30.3,1,204,9512,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:38,31.4,-7.91,30.3,1,204,9515,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:39,31.5,-7.69,30.3,1,204,9518,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:40,31.6,-7.85,30.3,1,192,9522,-1,24.8,24.3,25.6,23.8
2024-10-14 13:31:41,31.4,-7.99,30.3,1,192,9525,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:42,31.6,-7.70,30.3,1,192,9528,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:43,31.6,-7.82,30.3,1,192,9532,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:44,31.4,-8.09,30.3,1,192,9535,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:45,31.5,-7.76,30.3,1,204,9538,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:46,31.7,-7.93,30.3,1,204,9542,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:47,31.3,-8.07,30.3,1,204,9545,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:48,31.5,-7.80,30.3,1,204,9548,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:49,31.6,-7.97,30.3,1,204,9552,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:50,31.5,-8.05,30.3,1,204,9555,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:51,31.8,-7.88,30.3,1,204,9558,-1,24.7,24.3,25.7,23.8
2024-10-14 13:31:52,31.6,-7.74,30.3,1,204,9562,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:53,31.4,-7.78,30.3,1,204,9565,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:54,31.5,-7.66,30.3,1,204,9568,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:55,31.5,-7.73,30.3,1,192,9572,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:56,31.2,-7.78,30.3,1,192,9575,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:57,31.4,-7.57,30.3,1,192,9578,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:58,31.5,-7.70,30.3,1,192,9582,-1,24.7,24.3,25.6,23.8
2024-10-14 13:31:59,31.5,-7.82,30.3,1,192,9585,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:00,31.5,-7.64,30.3,1,204,9589,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:01,31.5,-7.71,30.3,1,204,9592,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:02,31.3,-7.84,30.3,1,204,9595,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:03,31.5,-7.59,30.3,1,204,9598,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:04,31.6,-7.73,30.3,1,204,9602,-1,24.6,24.3,25.6,23.8
2024-10-14 13:32:05,31.3,-7.81,30.3,1,204,9605,-1,24.8,24.3,25.6,23.8
2024-10-14 13:32:06,31.5,-7.62,30.3,1,204,9608,-1,24.8,24.3,25.6,23.8
2024-10-14 13:32:07,31.7,-7.68,30.3,1,204,9612,-1,24.8,24.3,25.6,23.8
2024-10-14 13:32:08,31.6,-7.99,30.3,1,204,9615,-1,24.8,24.3,25.6,23.8
2024-10-14 13:32:09,31.7,-7.84,30.3,1,204,9618,-1,24.8,24.3,25.6,23.8
2024-10-14 13:32:10,31.6,-7.88,30.3,1,192,9622,-1,24.8,24.3,25.7,23.9
2024-10-14 13:32:11,31.4,-7.99,30.3,1,192,9625,-1,24.8,24.3,25.7,23.9
2024-10-14 13:32:12,31.5,-7.70,30.3,1,192,9628,-1,24.9,24.3,25.7,23.9
2024-10-14 13:32:13,31.7,-7.88,30.3,1,192,9632,-1,24.9,24.3,25.7,23.9
2024-10-14 13:32:14,31.4,-7.98,30.3,1,192,9635,-1,24.9,24.3,25.7,23.9
2024-10-14 13:32:15,31.5,-7.71,30.3,1,204,9638,-1,24.9,24.3,25.7,23.9
2024-10-14 13:32:16,31.6,-7.81,30.3,1,204,9642,-1,24.9,24.3,25.7,23.9
2024-10-14 13:32:17,31.5,-7.92,30.3,1,204,9645,-1,24.7,24.3,25.6,23.8
2024-10-14 13:32:18,31.6,-7.81,30.3,1,204,9648,-1,24.7,24.3,25.6,23.8
2024-10-14 13:32:19,31.5,-7.82,30.3,1,204,9652,-1,24.7,24.3,25.6,23.8
2024-10-14 13:32:20,31.5,-8.01,30.3,1,204,9655,-1,24.7,24.3,25.6,23.8
2024-10-14 13:32:21,31.6,-7.75,30.3,1,204,9658,-1,24.7,24.3,25.6,23.8
2024-10-14 13:32:22,31.5,-7.86,30.3,1,204,9662,-1,24.7,24.3,25.6,23.9
2024-10-14 13:32:23,31.6,-7.95,30.3,1,204,9665,-1,24.7,24.3,25.7,23.9
2024-10-14 13:32:24,31.6,-7.59,30.3,1,204,9668,-1,24.5,24.3,25.7,23.9
2024-10-14 13:32:25,31.7,-7.75,30.3,1,192,9672,-1,24.5,24.3,25.7,23.9
