sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temperatura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temperatura orodja TestiranjeAktuatorja_13092024"
2024-10-15 12:41:15,7.12,7.06,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:41:16,6.90,6.84,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:41:17,6.65,6.60,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:41:18,6.37,6.29,30.3,1,0,49472,-1,25.4,26.7,27.4,25.6
2024-10-15 12:41:19,6.07,6.01,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:20,6.30,6.22,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:21,6.64,6.59,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:22,7.07,7.01,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:23,7.54,7.48,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:24,8.12,7.99,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:41:25,8.18,8.14,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:26,8.14,8.08,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:27,8.08,8.02,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:28,8.03,8.00,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:29,7.95,7.89,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:30,7.84,7.79,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:41:31,7.73,7.71,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:41:32,7.63,7.58,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:33,7.46,7.42,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:34,7.30,7.26,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:35,7.09,7.05,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:36,6.85,6.80,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:37,6.56,6.50,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:38,6.23,6.17,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:39,6.09,6.00,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:40,6.39,6.33,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:41,6.71,6.67,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:41:42,7.11,7.05,30.3,1,0,49472,-1,25.3,26.7,27.5,25.5
2024-10-15 12:41:43,7.56,7.49,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:41:44,8.10,7.99,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:45,8.17,8.12,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:46,8.12,8.07,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:47,8.06,7.98,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:48,7.93,7.91,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:49,7.82,7.78,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:50,7.69,7.66,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:51,7.56,7.51,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:52,7.41,7.36,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:53,7.22,7.17,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:54,7.00,6.96,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:55,6.75,6.69,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:56,6.45,6.41,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:57,6.17,6.10,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:58,6.14,6.09,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:41:59,6.49,6.43,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:00,6.90,6.84,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:01,7.36,7.30,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:42:02,7.84,7.77,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:03,8.21,8.17,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:04,8.14,8.08,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:05,8.02,7.97,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:06,7.90,7.88,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:07,7.80,7.76,30.3,1,0,49472,-1,25.2,26.7,27.4,25.5
2024-10-15 12:42:08,7.65,7.59,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:09,7.48,7.43,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:10,7.33,7.28,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:11,7.12,7.08,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:12,6.92,6.85,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:13,6.67,6.62,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:14,6.42,6.38,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:15,6.15,6.11,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:16,6.13,6.02,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:17,6.49,6.45,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:18,6.90,6.86,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:19,7.42,7.35,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:20,8.00,7.85,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:21,8.19,8.15,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:22,8.15,8.12,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:23,8.13,8.07,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:24,8.09,8.05,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:25,8.03,7.99,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:26,7.99,7.94,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:42:27,7.95,7.88,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:28,7.89,7.83,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:29,7.81,7.78,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:30,7.75,7.70,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:42:31,7.64,7.60,30.3,1,0,49472,-1,25.3,26.7,27.3,25.5
2024-10-15 12:42:32,7.53,7.47,30.3,1,0,49472,-1,25.4,26.7,27.3,25.4
2024-10-15 12:42:33,7.42,7.36,30.3,1,0,49472,-1,25.4,26.7,27.3,25.4
2024-10-15 12:42:34,7.31,7.26,30.3,1,0,49472,-1,25.4,26.7,27.3,25.4
2024-10-15 12:42:35,7.17,7.11,30.3,1,0,49472,-1,25.4,26.7,27.3,25.4
2024-10-15 12:42:36,7.02,6.97,30.3,1,0,49472,-1,25.4,26.7,27.3,25.4
2024-10-15 12:42:37,6.84,6.81,30.3,1,0,49472,-1,25.4,26.7,27.3,25.6
2024-10-15 12:42:38,6.62,6.59,30.3,1,0,49472,-1,25.2,26.7,27.4,25.6
2024-10-15 12:42:39,6.38,6.34,30.3,1,0,49472,-1,25.2,26.7,27.4,25.6
2024-10-15 12:42:40,6.17,6.10,30.3,1,0,49472,-1,25.2,26.7,27.4,25.6
2024-10-15 12:42:41,6.14,6.06,30.3,1,0,49472,-1,25.2,26.7,27.4,25.6
2024-10-15 12:42:42,6.47,6.44,30.3,1,0,49472,-1,25.2,26.7,27.4,25.6
2024-10-15 12:42:43,6.95,6.90,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:44,7.49,7.39,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:45,8.12,7.90,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:46,8.26,8.20,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:47,8.26,8.24,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:48,8.32,8.27,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:49,8.31,8.29,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:42:50,8.33,8.29,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:51,8.37,8.32,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:52,8.37,8.33,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:53,8.41,8.39,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:54,8.35,8.32,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:55,8.21,8.19,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:56,8.11,8.07,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:57,7.98,7.93,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:58,7.81,7.78,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:42:59,7.62,7.57,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:43:00,7.37,7.33,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:43:01,7.10,7.05,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:43:02,6.76,6.72,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:03,6.39,6.33,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:04,5.97,5.91,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:05,6.36,6.30,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:06,6.83,6.75,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:07,7.38,7.25,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:08,8.01,7.76,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:09,8.21,8.17,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:10,8.21,8.16,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:11,8.20,8.13,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:12,8.11,8.07,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:13,8.04,8.01,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:14,7.96,7.92,30.3,1,0,49472,-1,25.4,26.7,27.4,25.6
2024-10-15 12:43:15,7.86,7.81,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:16,7.75,7.70,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:17,7.62,7.57,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:18,7.46,7.41,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:19,7.23,7.18,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:20,7.03,6.97,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:21,6.78,6.73,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:22,6.54,6.49,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:23,6.28,6.23,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:24,6.05,5.97,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:25,6.28,6.23,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:26,6.61,6.54,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:43:27,6.96,6.91,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:28,7.33,7.28,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:29,7.81,7.73,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:30,8.28,8.21,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:31,8.16,8.12,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:32,8.06,8.02,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:43:33,7.94,7.92,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:34,7.84,7.79,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:35,7.70,7.65,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:36,7.53,7.48,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:37,7.33,7.29,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:38,7.11,7.03,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:39,6.82,6.79,30.3,1,0,49472,-1,25,26.7,27.4,25.5
2024-10-15 12:43:40,6.53,6.48,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:41,6.20,6.15,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:42,6.15,6.11,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:43,6.43,6.39,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:44,6.78,6.72,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:43:45,7.13,7.06,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:46,7.50,7.45,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:47,7.91,7.88,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:49,8.24,8.19,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:50,8.13,8.08,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:51,8.05,8.00,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:43:52,7.94,7.91,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:43:53,7.82,7.78,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:54,7.67,7.62,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:55,7.50,7.47,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:56,7.33,7.27,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:57,7.14,7.09,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:58,6.91,6.87,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:43:59,6.68,6.61,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:00,6.40,6.35,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:01,6.11,6.08,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:02,6.22,6.16,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:03,6.51,6.47,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:04,6.84,6.80,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:05,7.23,7.19,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:06,7.69,7.63,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:07,8.20,8.13,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:08,8.21,8.17,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:09,8.15,8.09,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:10,8.06,8.02,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:11,7.95,7.91,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:12,7.85,7.80,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:13,7.69,7.64,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:14,7.54,7.49,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:15,7.35,7.31,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:16,7.07,7.03,30.3,1,0,49472,-1,25.2,26.7,27.5,25.6
2024-10-15 12:44:17,6.77,6.71,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:18,6.41,6.38,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:19,6.05,5.98,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:20,6.25,6.20,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:21,6.52,6.46,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:22,6.84,6.77,30.3,1,0,49472,-1,25.4,26.7,27.4,25.6
2024-10-15 12:44:23,7.22,7.16,30.3,1,0,49472,-1,25.2,26.7,27.4,25.5
2024-10-15 12:44:24,7.68,7.60,30.3,1,0,49472,-1,25.2,26.7,27.4,25.5
2024-10-15 12:44:25,8.20,8.10,30.3,1,0,49472,-1,25.1,26.7,27.4,25.5
2024-10-15 12:44:26,8.22,8.16,30.3,1,0,49472,-1,25.1,26.7,27.4,25.5
2024-10-15 12:44:27,8.16,8.11,30.3,1,0,49472,-1,25.1,26.7,27.4,25.5
2024-10-15 12:44:28,8.08,8.05,30.3,1,0,49472,-1,25.1,26.7,27.4,25.6
2024-10-15 12:44:29,8.01,7.96,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:30,7.95,7.90,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:31,7.87,7.84,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:32,7.80,7.76,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:33,7.65,7.61,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:34,7.51,7.46,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:35,7.37,7.34,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:44:36,7.19,7.15,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:37,7.00,6.96,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:38,6.77,6.73,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:39,6.45,6.41,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:40,6.14,6.08,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:41,6.14,6.11,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:42,6.45,6.39,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:43,6.75,6.72,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:44,7.09,7.03,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:45,7.53,7.46,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:46,7.97,7.91,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:44:47,8.24,8.18,30.3,1,0,49472,-1,25.3,26.7,27.5,25.6
2024-10-15 12:44:48,8.16,8.11,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:49,8.05,8.01,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:50,7.96,7.91,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:51,7.82,7.78,30.3,1,0,49472,-1,25.5,26.7,27.5,25.6
2024-10-15 12:44:52,7.66,7.60,30.3,1,0,49472,-1,25.5,26.7,27.4,25.6
2024-10-15 12:44:53,7.48,7.44,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:44:54,7.28,7.22,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:44:55,7.03,6.99,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:44:56,6.78,6.73,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:44:57,6.49,6.45,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:44:58,6.17,6.09,30.3,1,0,49472,-1,25.3,26.7,27.4,25.5
2024-10-15 12:44:59,6.17,6.12,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:00,6.39,6.33,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:01,6.66,6.59,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:02,6.96,6.91,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:03,7.32,7.28,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:04,7.74,7.68,30.3,1,0,49472,-1,25.4,26.7,27.5,25.6
2024-10-15 12:45:05,8.25,8.17,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:06,8.21,8.16,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:07,8.15,8.08,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:08,8.09,8.03,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:09,7.97,7.92,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:10,7.87,7.83,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:11,7.74,7.70,30.3,1,0,49472,-1,25.4,26.7,27.4,25.6
2024-10-15 12:45:12,7.60,7.55,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:45:13,7.44,7.35,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:45:14,7.21,7.17,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:45:15,6.99,6.95,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:45:16,6.73,6.68,30.3,1,0,49472,-1,25.3,26.7,27.4,25.6
2024-10-15 12:45:17,6.41,6.38,30.3,1,0,49472,-1,25.3,26.7,27.3,25.5
2024-10-15 12:45:18,6.11,6.03,30.3,1,0,49472,-1,25.4,26.7,27.3,25.5
2024-10-15 12:45:19,6.17,6.11,30.3,1,0,49472,-1,25.4,26.7,27.3,25.5
2024-10-15 12:45:20,6.47,6.41,30.3,1,0,49472,-1,25.4,26.7,27.3,25.5
2024-10-15 12:45:21,6.76,6.72,30.3,1,0,49472,-1,25.4,26.7,27.3,25.5
2024-10-15 12:45:22,7.15,7.09,30.3,1,0,49472,-1,25.4,26.7,27.3,25.5
2024-10-15 12:45:23,7.58,7.53,30.3,1,0,49472,-1,25.4,26.7,27.3,25.7
2024-10-15 12:45:24,8.03,7.97,30.3,1,0,49472,-1,25.4,26.7,27.5,25.7
2024-10-15 12:45:25,8.27,8.23,30.3,1,0,49472,-1,25.4,26.7,27.5,25.7
2024-10-15 12:45:26,8.18,8.13,30.3,1,0,49472,-1,25.4,26.7,27.5,25.7
2024-10-15 12:45:27,8.12,8.08,30.3,1,0,49472,-1,25.4,26.7,27.5,25.7
2024-10-15 12:45:28,8.08,8.04,30.3,1,0,49472,-1,25.4,26.7,27.5,25.7
2024-10-15 12:45:29,8.01,7.94,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:30,7.90,7.86,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:31,7.76,7.73,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:32,7.61,7.57,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:33,7.44,7.41,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:34,7.24,7.20,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:35,7.03,6.96,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:36,6.78,6.74,30.3,1,0,49472,-1,25.5,26.7,27.4,25.5
2024-10-15 12:45:37,6.51,6.48,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:38,6.22,6.16,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:39,6.10,6.04,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:40,6.35,6.28,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:41,6.65,6.58,30.3,1,0,49472,-1,25.4,26.7,27.4,25.5
2024-10-15 12:45:42,6.97,6.92,30.3,1,0,49472,-1,25.1,26.7,27.3,25.5
2024-10-15 12:45:43,7.36,7.31,30.3,1,0,49472,-1,25.1,26.7,27.3,25.5
2024-10-15 12:45:44,7.78,7.73,30.3,1,0,49472,-1,25.1,26.7,27.3,25.5
